incumbent,party,votes,votes_percent,candidate_name,description,geography,precincts_reporting,slug,race_name,scraped_datetime,source
False,Non Partisan,806538,0.6493,DAVID B. GELFOUND,,,,judge-of-the-superior-court-office-no-116,JUDGE OF THE SUPERIOR COURT Office No. 116,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,435631,0.3507,LLOYD E. HANDLER,,,,judge-of-the-superior-court-office-no-116,JUDGE OF THE SUPERIOR COURT Office No. 116,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,288424,0.2253,"CAROLYN ""JIYOUNG"" PARK",,Los Angeles County,,judge-of-the-superior-court-office-no-118,Superior Court Judge Office No. 118,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,193439,0.1511,GEORGIA HUERTA,,Los Angeles County,,judge-of-the-superior-court-office-no-118,Superior Court Judge Office No. 118,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,216998,0.1695,KEITH KOYANO,,Los Angeles County,,judge-of-the-superior-court-office-no-118,Superior Court Judge Office No. 118,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,176898,0.1382,KLINT MCKAY,,Los Angeles County,,judge-of-the-superior-court-office-no-118,Superior Court Judge Office No. 118,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,377672,0.295,MELISSA HAMMOND,,Los Angeles County,,judge-of-the-superior-court-office-no-118,Superior Court Judge Office No. 118,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,26754,0.0209,S. (SHAWN) THEVER,,Los Angeles County,,judge-of-the-superior-court-office-no-118,Superior Court Judge Office No. 118,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,301745,0.24,KAREN A. BRAKO,,Los Angeles County,,judge-of-the-superior-court-office-no-151,Superior Court Judge Office No. 151,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,494095,0.393,PATRICK HARE,,Los Angeles County,,judge-of-the-superior-court-office-no-151,Superior Court Judge Office No. 151,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,220597,0.1755,RICHARD QUIÑONES,,Los Angeles County,,judge-of-the-superior-court-office-no-151,Superior Court Judge Office No. 151,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,240670,0.1914,THOMAS D. ALLISON,,Los Angeles County,,judge-of-the-superior-court-office-no-151,Superior Court Judge Office No. 151,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,387413,0.3152,ALBERT ROBLES,,,,judge-of-the-superior-court-office-no-156,JUDGE OF THE SUPERIOR COURT Office No. 156,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,841715,0.6848,CAROL ELSWICK,,,,judge-of-the-superior-court-office-no-156,JUDGE OF THE SUPERIOR COURT Office No. 156,2022-10-21T17:03:48.866924-07:00,kpcc
False,Democratic,28359,0.475,ROBERT PULLEN-MILES,,,,member-of-the-state-assembly-62nd-district-short-term-unexpired-term-ending-december-5-2022,"MEMBER OF THE STATE ASSEMBLY, 62nd District - Short Term (Unexpired term ending December 5, 2022)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Democratic,31348,0.525,TINA SIMONE MCKINNOR,,,,member-of-the-state-assembly-62nd-district-short-term-unexpired-term-ending-december-5-2022,"MEMBER OF THE STATE ASSEMBLY, 62nd District - Short Term (Unexpired term ending December 5, 2022)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,3542,0.2356,BEN ZHANG,,,,arcadia-unified-school-district-member-board-of-education,"ARCADIA UNIFIED SCHOOL DISTRICT Member, Board of Education",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,5494,0.3654,FENTON ENG,,,,arcadia-unified-school-district-member-board-of-education,"ARCADIA UNIFIED SCHOOL DISTRICT Member, Board of Education",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,6000,0.399,LEIGH CHAVEZ,,,,arcadia-unified-school-district-member-board-of-education,"ARCADIA UNIFIED SCHOOL DISTRICT Member, Board of Education",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,246,0.1971,ADRIAN CLEVELAND,,,,compton-unified-school-district-governing-board-member-trustee-area-a,"COMPTON UNIFIED SCHOOL DISTRICT Governing Board Member, Trustee Area A",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,750,0.601,DENZELL O. PERRY,,,,compton-unified-school-district-governing-board-member-trustee-area-a,"COMPTON UNIFIED SCHOOL DISTRICT Governing Board Member, Trustee Area A",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,252,0.2019,LAQUISHA ANDERSON,,,,compton-unified-school-district-governing-board-member-trustee-area-a,"COMPTON UNIFIED SCHOOL DISTRICT Governing Board Member, Trustee Area A",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,457,0.4407,ADRIENNE MARIE THOMAS,,,,compton-unified-school-district-governing-board-member-trustee-area-e,"COMPTON UNIFIED SCHOOL DISTRICT Governing Board Member, Trustee Area E",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,580,0.5593,ALMA TAYLOR PLEASANT,,,,compton-unified-school-district-governing-board-member-trustee-area-e,"COMPTON UNIFIED SCHOOL DISTRICT Governing Board Member, Trustee Area E",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,1305,0.4992,MARY L. JACKSON-FREENY,,,,compton-unified-school-district-governing-board-member-trustee-area-g,"COMPTON UNIFIED SCHOOL DISTRICT Governing Board Member, Trustee Area G",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,1309,0.5008,SATRA D. ZURITA,,,,compton-unified-school-district-governing-board-member-trustee-area-g,"COMPTON UNIFIED SCHOOL DISTRICT Governing Board Member, Trustee Area G",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,3919,0.5082,INGRID GUNNELL,,,,glendale-unified-school-district-member-board-of-education-trustee-area-b,"GLENDALE UNIFIED SCHOOL DISTRICT Member, Board of Education, Trustee Area B",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,3792,0.4918,LERNA AMIRYANS,,,,glendale-unified-school-district-member-board-of-education-trustee-area-b,"GLENDALE UNIFIED SCHOOL DISTRICT Member, Board of Education, Trustee Area B",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,4102,0.4872,ARMINA GHARPETIAN,,,,glendale-unified-school-district-member-board-of-education-trustee-area-c,"GLENDALE UNIFIED SCHOOL DISTRICT Member, Board of Education, Trustee Area C",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,4317,0.5128,KATHLEEN CROSS,,,,glendale-unified-school-district-member-board-of-education-trustee-area-c,"GLENDALE UNIFIED SCHOOL DISTRICT Member, Board of Education, Trustee Area C",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,5100,1.0,SHANT SAHAKIAN,,,,glendale-unified-school-district-member-board-of-education-trustee-area-d,"GLENDALE UNIFIED SCHOOL DISTRICT Member, Board of Education, Trustee Area D",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,32698,0.8904,YES,,,,glendale-unified-school-district-special-election-measure-t,GLENDALE UNIFIED SCHOOL DISTRICT SPECIAL ELECTION - MEASURE T,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,4023,0.1096,NO,,,,glendale-unified-school-district-special-election-measure-t,GLENDALE UNIFIED SCHOOL DISTRICT SPECIAL ELECTION - MEASURE T,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,2638,0.6213,YES,,,,little-lake-city-school-district-special-election-measure-ll,LITTLE LAKE CITY SCHOOL DISTRICT SPECIAL ELECTION - MEASURE LL,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,1608,0.3787,NO,,,,little-lake-city-school-district-special-election-measure-ll,LITTLE LAKE CITY SCHOOL DISTRICT SPECIAL ELECTION - MEASURE LL,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,5185,0.4205,MARIA ISABEL LOPEZ,,,,long-beach-unified-school-district-governing-board-member-district-1,"LONG BEACH UNIFIED SCHOOL DISTRICT Governing Board Member, District 1",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,3769,0.3057,NUBIA FLORES,,,,long-beach-unified-school-district-governing-board-member-district-1,"LONG BEACH UNIFIED SCHOOL DISTRICT Governing Board Member, District 1",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,3377,0.2739,SHARIFA BATTS,,,,long-beach-unified-school-district-governing-board-member-district-1,"LONG BEACH UNIFIED SCHOOL DISTRICT Governing Board Member, District 1",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,14046,0.6237,DIANA F. CRAIGHEAD,,,,long-beach-unified-school-district-governing-board-member-district-5,"LONG BEACH UNIFIED SCHOOL DISTRICT Governing Board Member, District 5",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,8475,0.3763,MELISSA PITTSCUTLER,,,,long-beach-unified-school-district-governing-board-member-district-5,"LONG BEACH UNIFIED SCHOOL DISTRICT Governing Board Member, District 5",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,5823,0.0773,ERICA VILARDI-ESPINOSA,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-2,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 2",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,22938,0.3045,MARIA BRENES,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-2,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 2",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,13289,0.1764,MIGUEL ANGEL SEGURA,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-2,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 2",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,33272,0.4417,ROCÍO RIVAS,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-2,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 2",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,19200,0.1389,GENTILLE BARKHORDARIAN,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-4,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 4",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,82696,0.5981,NICK MELVOIN,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-4,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 4",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,36377,0.2631,TRACEY SCHROEDER,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-4,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 4",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,14334,0.2092,JESS ARANA,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-6,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 6",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,32702,0.4772,KELLY GONEZ,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-6,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 6",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,21495,0.3137,MARVIN A. RODRÍGUEZ,,,,los-angeles-unified-school-district-member-of-the-board-of-education-district-6,"LOS ANGELES UNIFIED SCHOOL DISTRICT Member of the Board of Education, District 6",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,2847,0.5613,EDDIE CRUZ,,,,paramount-unified-school-district-special-election-governing-board-member-unexpired-term-ending-december-13-2024,"PARAMOUNT UNIFIED SCHOOL DISTRICT SPECIAL ELECTION Governing Board Member (Unexpired term ending December 13, 2024)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,2225,0.4387,SANDRA NILDA CUEVAS,,,,paramount-unified-school-district-special-election-governing-board-member-unexpired-term-ending-december-13-2024,"PARAMOUNT UNIFIED SCHOOL DISTRICT SPECIAL ELECTION Governing Board Member (Unexpired term ending December 13, 2024)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,3399,0.3952,BERLINDA BROWN,,,,pasadena-area-community-college-district-governing-board-member-trustee-area-no-3,"PASADENA AREA COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area No. 3",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,5202,0.6048,STEVE GIBSON,,,,pasadena-area-community-college-district-governing-board-member-trustee-area-no-3,"PASADENA AREA COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area No. 3",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,6075,0.5274,KRISTINE E. KWONG,,,,pasadena-area-community-college-district-governing-board-member-trustee-area-no-5,"PASADENA AREA COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area No. 5",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,5444,0.4726,LINDA S. WAH,,,,pasadena-area-community-college-district-governing-board-member-trustee-area-no-5,"PASADENA AREA COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area No. 5",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,4636,0.5121,ALTON WANG,,,,pasadena-area-community-college-district-governing-board-member-trustee-area-no-7,"PASADENA AREA COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area No. 7",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,4417,0.4879,ANTHONY R. FELLOW,,,,pasadena-area-community-college-district-governing-board-member-trustee-area-no-7,"PASADENA AREA COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area No. 7",2022-10-21T17:03:48.866924-07:00,kpcc
True,Non Partisan,454556,0.3066,ALEX VILLANUEVA,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,34370,0.0232,APRIL SAUCEDO HOOD,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,66191,0.0446,BRITTA S. STEINBRENNER,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,113386,0.0765,CECIL RHAMBO,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,63757,0.043,ELI VERA,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,232274,0.1567,ERIC STRONG,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,75688,0.0511,KARLA YESENIA CARRANZA,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,59103,0.0399,MATT RODRIGUEZ,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,383181,0.2585,ROBERT LUNA,,Los Angeles County,,sheriff,Sheriff,2022-10-21T17:03:48.866924-07:00,kpcc
False,Democratic,958208,0.6483,ALEX PADILLA,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Democratic,50096,0.0339,DAN O'DOWD,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Non Partisan,25389,0.0172,DAPHNE BRADFORD,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Republican,76437,0.0517,JAMES P. BRADLEY,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Republican,64713,0.0438,JON ELIST,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Republican,236915,0.1603,MARK P. MEUSER,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Republican,25687,0.0174,MYRON L. HALL,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
False,Democratic,40695,0.0275,TIMOTHY URSICH JR.,,,,united-states-senator-short-term-unexpired-term-ending-january-3-2023,"UNITED STATES SENATOR - Short Term (Unexpired term ending January 3, 2023)",2022-10-21T17:03:48.866924-07:00,kpcc
